administrative,administrative_duration,informational,informational_duration,product_related,product_related_duration,bounce_rates,exit_rates,page_values,month,operating_systems,browser,region,traffic_type,visitor_type,weekend,revenue
2.0,3.349904087274605,0,0.0,8.0,5.043425116919247,0.0,0.042101176018635326,3.288401887516811,Jul,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,True
2.0,4.968933282613523,0,3.5691576226137323,17.0,6.704414354964107,0.006677654753240497,0.03729578474369693,0.0,Nov,Android,Google Chrome,North America,Twitter,Returning_Visitor,False,False
0.0,0.0,0,0.0,65.0,7.935945103353701,0.027906953253007866,0.06391332574365285,0.0,June,Android,Google Chrome,Western Europe,Youtube ads,Returning_Visitor,True,False
0.0,0.0,0,0.0,15.0,4.718498871295094,0.0,0.02761516703297339,0.0,Nov,Windows,Google Chrome,Northern Africa,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,71.0,8.630521876723241,0.051548261880576554,0.04018178963283176,3.9318256327243257,Aug,Windows,Google Chrome,Asia,Instagram ads,Returning_Visitor,False,True
0.0,0.0,0,0.0,17.0,7.427738840532894,0.006677654753240497,0.010939940038334263,3.1654750481410856,May,Windows,Google Chrome,Oceania,Twitter,New_Visitor,False,True
6.0,5.697429000684026,0,0.0,68.0,7.681560362559537,0.004489905272852001,0.010939940038334263,0.0,Nov,Windows,Safari,Oceania,Google search,Returning_Visitor,False,False
3.0,4.4942386252808095,0,0.0,22.0,6.939253946041508,0.005683816468297709,0.026641930946421092,3.7013019741124933,Dec,Windows,Google Chrome,Asia,Google search,Returning_Visitor,False,True
0.0,0.0,0,0.0,30.0,6.647688373563329,0.024887715507778883,0.04114194333117521,0.0,May,Windows,Google Chrome,South America,Youtube ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,28.0,6.70073110954781,0.0,0.02176149178151271,0.0,Mar,Android,Google Chrome,South America,Youtube ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,21.0,6.655440350367647,0.03922071315328133,0.06578774053800315,0.0,June,Windows,Google Chrome,Eastern Europe,Bing search,Returning_Visitor,True,False
13.0,6.99415837550671,0,0.0,57.0,6.835184586147301,0.003493889254255838,0.015873349156290163,1.1631508098056809,Dec,MACOS,Safari,Western Europe,Google search,Returning_Visitor,True,True
6.0,5.165928178502291,0,0.0,21.0,6.322565239927284,0.011533235813673085,0.035367143837291344,0.0,Jul,Android,Google Chrome,South America,Instagram Page,Returning_Visitor,True,False
0.0,0.0,0,0.0,15.0,6.26530121273771,0.0,0.009950330853168092,0.0,Dec,Windows,Opera,Africa,Google search,Returning_Visitor,False,False
1.0,3.367295829986474,0,0.0,16.0,6.504288173536645,0.0,0.02176149178151271,0.0,May,Windows,Microsoft Edge,North America,Bing search,Returning_Visitor,False,False
3.0,0.0,0,0.0,8.0,3.1354942159291497,0.04879016416943204,0.055434706888100524,0.0,Oct,Windows,Mozilla Firefox,North America,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,3.0,2.4849066497880004,0.0,0.04879016416943204,0.0,Mar,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,28.0,7.018401799069201,0.021370025736192545,0.051643233151838386,0.0,Dec,Windows,Microsoft Edge,Asia,Tik Tok ads,Returning_Visitor,False,False
5.0,4.448973335356936,0,0.0,39.0,7.068172000388042,0.0038924147153438535,0.018821754240587667,1.8082887711792655,Nov,Android,Google Chrome,North America,Google search,Returning_Visitor,False,True
3.0,3.7612001156935624,0,0.0,57.0,7.912423121473705,0.0,0.02078253918252841,2.617395832834079,May,Windows,Microsoft Edge,Eastern Europe,Bing search,Returning_Visitor,False,False
6.0,5.15819285845387,0,0.0,40.0,6.152732694704104,0.006081470315867954,0.026641930946421092,0.0,Nov,Windows,Google Chrome,Western Europe,Youtube channel,New_Visitor,False,False
4.0,5.316484670667152,1,2.8154087194227095,24.0,7.223295679562314,0.004390348301292854,0.011928570865273812,0.0,Jul,Windows,Google Chrome,North America,Instagram Page,Returning_Visitor,False,False
2.0,4.343805421853684,0,0.0,14.0,6.391917113392602,0.0,0.009950330853168092,0.0,Nov,Windows,Google Chrome,Western Europe,Youtube channel,New_Visitor,False,False
0.0,0.0,0,0.0,5.0,4.90527477843843,0.0,0.04879016416943204,0.0,Mar,Windows,Microsoft Edge,Asia,Facebook ads,Returning_Visitor,True,False
0.0,0.0,0,0.0,14.0,6.400257445308821,0.0,0.008959741371471801,0.0,May,Android,Google Chrome,North America,Twitter,Returning_Visitor,False,False
2.0,2.70805020110221,0,0.0,7.0,4.624972813284271,0.03275756423817229,0.08065790301745454,0.0,Mar,Windows,Google Chrome,Western Europe,Youtube ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,23.0,7.56734567601324,0.0,0.009950330853168092,0.0,Mar,MACOS,Safari,Africa,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,8.0,5.075173815233827,0.0,0.02955880224154443,2.791165107812717,Aug,Windows,Google Chrome,North America,Bing search,Returning_Visitor,False,False
0.0,0.0,0,0.0,26.0,6.035481432524756,0.0031948908965192886,0.016857117066422806,0.0,Nov,Android,Google Chrome,North America,Affiliate marketing,Returning_Visitor,False,False
0.0,0.0,0,0.0,23.0,6.411818267709897,0.0,0.0009995003330834232,0.0,Nov,Windows,Google Chrome,Western Europe,Affiliate marketing,Returning_Visitor,False,False
1.0,1.9459101490553132,0,0.0,6.0,4.700480365792417,0.0,0.02176149178151271,0.0,Nov,Windows,Google Chrome,Africa,Twitter,New_Visitor,False,False
4.0,4.33729074083249,0,0.0,5.0,4.330733340286331,0.0,0.03922071315328133,0.0,Mar,Windows,Google Chrome,Northern Africa,Instagram ads,Returning_Visitor,False,False
4.0,4.672828834461906,2,5.3230099791384085,32.0,7.358830898342354,0.018919884852510768,0.035367143837291344,2.4765384001174837,Dec,Android,Google Chrome,North America,Google search,Returning_Visitor,False,True
0.0,0.0,0,0.0,10.0,6.300785794663244,0.0,0.011928570865273812,0.0,Nov,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,10.0,4.672828834461906,0.0,0.017839918128331016,0.0,Dec,MACOS,Safari,Asia,Youtube channel,New_Visitor,False,False
2.0,5.631988063590813,3,5.314190715704327,1.0,6.061456918928017,0.0064789660977090735,0.031498667059371016,0.0,Nov,Windows,Microsoft Edge,North America,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,6.0,6.093569770045136,0.0,0.04879016416943204,0.0,May,Windows,Microsoft Edge,North America,Instagram ads,Returning_Visitor,False,False
0.0,0.0,2,3.4011973816621555,39.0,6.694562058521095,0.010841023177874769,0.031498667059371016,0.0,Mar,Android,Google Chrome,Western Europe,Youtube ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,1.0,0.0,0.1823215567939546,0.1823215567939546,0.0,Mar,Android,Google Chrome,Asia,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,1.0,0.0,0.1823215567939546,0.1823215567939546,0.0,Dec,Android,Google Chrome,Asia,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,3.0,3.8501476017100584,0.0,0.06485097231961627,0.0,Mar,Windows,Internet Explorer,Eastern Europe,Facebook ads,Returning_Visitor,True,False
6.0,5.039546637590676,0,0.0,2.0,4.23410650459726,0.0,0.009950330853168092,0.0,Oct,Windows,Google Chrome,North America,Instagram Page,New_Visitor,False,False
0.0,0.0,0,0.0,8.0,5.501258210544727,0.03922071315328133,0.07045846364856137,0.0,May,Android,Google Chrome,South America,Bing search,Returning_Visitor,True,False
0.0,0.0,0,3.5691576226137323,13.0,5.442417710521793,0.015873349156290163,0.04879016416943204,0.0,Dec,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
9.0,4.920874712413254,1,5.358941988364472,40.0,7.714677473800927,0.004390348301292854,0.02761516703297339,3.728100167267218,May,Android,Google Chrome,North America,Bing search,Returning_Visitor,True,False
6.0,3.2676659890376327,2,3.832979798087693,17.0,6.1092475827643655,0.01439588028373234,0.03440142671733232,0.0,Dec,MACOS,Safari,North America,Google search,Returning_Visitor,True,False
0.0,0.0,1,4.584967478670572,38.0,5.5093883366279774,0.009950330853168092,0.042101176018635326,0.0,Nov,Windows,Google Chrome,Asia,Affiliate marketing,Returning_Visitor,False,False
0.0,0.0,0,0.0,5.0,4.127134385045092,0.0,0.028587456851912472,0.0,May,Android,Android,Western Europe,Bing search,Returning_Visitor,False,False
5.0,5.341735986915558,0,0.0,15.0,6.093569770045136,0.011137744410456021,0.013902905168991434,0.0,Nov,Android,Google Chrome,South America,Direct Traffic,Returning_Visitor,False,False
0.0,0.0,0,0.0,50.0,7.208600337960199,0.015676479385007616,0.026641930946421092,0.0,May,Windows,Google Chrome,Asia,Affiliate marketing,Returning_Visitor,False,False
0.0,0.0,0,0.0,15.0,6.049733455231958,0.0,0.016857117066422806,4.203198967134183,Aug,Windows,Google Chrome,Southern Africa,Instagram Page,New_Visitor,False,True
0.0,0.0,0,0.0,29.0,5.594711379601839,0.011038847115216448,0.03440142671733232,0.0,Nov,Windows,Google Chrome,South America,Facebook ads,Returning_Visitor,True,False
0.0,0.0,0,0.0,1.0,0.0,0.1823215567939546,0.1823215567939546,0.0,June,Windows,Google Chrome,Eastern Europe,Bing search,Returning_Visitor,True,False
2.0,2.6390573296152584,0,0.0,11.0,5.996452088619021,0.0,0.006975613736425138,0.0,Mar,Windows,Mozilla Firefox,North America,Facebook ads,New_Visitor,False,False
0.0,0.0,0,3.5691576226137323,11.0,6.655440350367647,0.0,0.03729578474369693,0.0,May,Windows,Google Chrome,Eastern Europe,Bing search,Returning_Visitor,False,False
0.0,4.216189225401855,0,0.0,25.0,6.476972362889683,0.0,0.009950330853168092,0.0,Mar,Windows,Google Chrome,Asia,Google search,Returning_Visitor,True,False
0.0,0.0,0,0.0,1.0,0.0,0.1823215567939546,0.1823215567939546,0.0,Dec,Android,Google Chrome,North America,Google search,Returning_Visitor,True,False
0.0,0.0,0,0.0,0.0,0.0,0.1823215567939546,0.1823215567939546,0.0,Feb,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
1.0,4.495876017764798,0,0.0,32.0,6.342121418721152,0.017839918128331016,0.04401688541677426,0.0,May,MACOS,Safari,South America,Twitter,Returning_Visitor,True,False
0.0,0.0,0,0.0,1.0,5.976350909297934,0.01852730461388356,0.03246719013750141,0.0,Nov,iOS,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
3.0,5.288267030694535,0,0.0,1.0,7.313886831633462,0.0249852526939086,0.04018178963283176,2.5416019934645457,Dec,Windows,Google Chrome,South America,Facebook ads,Returning_Visitor,True,False
3.0,3.9415818076696905,0,0.0,5.0,4.343805421853684,0.0,0.028587456851912472,0.0,Nov,Windows,Google Chrome,Oceania,Facebook ads,Returning_Visitor,True,False
9.0,5.1299756764585,1,3.713572066704308,56.0,7.095064377287131,0.006975613736425138,0.018821754240587667,0.0,Mar,Android,Google Chrome,South America,Facebook ads,Returning_Visitor,True,False
14.0,7.343792698858479,5,7.535883823167634,141.0,8.941152882160566,0.006578315360122507,0.04114194333117521,0.7419373447293773,June,Windows,Google Chrome,Eastern Europe,Twitter,Returning_Visitor,False,False
7.0,5.349485653122436,0,0.0,5.0,4.983606621708336,0.0,0.060153922819747144,0.0,Nov,MACOS,Safari,Africa,Instagram Page,New_Visitor,False,True
5.0,4.580877493419047,3,5.730099782973574,32.0,7.074116816197362,0.017545179215748864,0.028587456851912472,0.0,Jul,MACOS,Safari,North America,Instagram ads,Returning_Visitor,False,False
11.0,5.222388495640896,0,0.0,41.0,7.6362696033793735,0.0,0.003992021269537457,0.0,Dec,Android,Google Chrome,Western Europe,Youtube channel,Returning_Visitor,False,False
1.0,2.302585092994046,0,0.0,44.0,7.731930721948486,0.0,0.003992021269537457,0.0,Dec,Windows,Google Chrome,North America,Google search,New_Visitor,False,False
12.0,5.26172426503764,6,3.6428355156125294,75.0,8.70251025718999,0.0,0.017839918128331016,1.308332819650179,Aug,Windows,Google Chrome,Northern Africa,Instagram Page,Returning_Visitor,False,True
0.0,0.0,0,0.0,1.0,0.0,0.1823215567939546,0.1823215567939546,0.0,Dec,MACOS,Safari,North America,Facebook ads,Returning_Visitor,False,False
2.0,3.1354942159291497,0,0.0,5.0,4.912654885736052,0.0,0.026641930946421092,0.0,May,Windows,Google Chrome,Eastern Europe,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,5.0,4.189654742026425,0.0,0.04879016416943204,0.0,May,MACOS,Safari,Asia,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,8.0,5.799092654460526,0.0,0.036331929247390204,3.6635616461296463,Dec,Windows,Opera,North America,Google search,New_Visitor,False,True
0.0,0.0,0,0.0,39.0,7.27931883541462,0.002496880198587146,0.018821754240587667,0.0,Nov,Windows,Google Chrome,Eastern Europe,Google search,Returning_Visitor,False,False
2.0,4.085976312551584,0,0.0,126.0,7.785720896534624,9.999500033329732e-05,0.008959741371471801,0.0,Nov,Windows,Mozilla Firefox,Asia,Google search,Returning_Visitor,False,False
2.0,4.983606621708336,0,0.0,47.0,6.894670039433482,0.0,0.008959741371471801,3.380994674344636,May,iOS,Safari,Western Europe,Instagram ads,Returning_Visitor,False,True
0.0,4.448973335356936,0,0.0,5.0,5.2574953720277815,0.03922071315328133,0.04879016416943204,0.0,May,Android,Google Chrome,Western Europe,Bing search,Returning_Visitor,False,False
0.0,0.0,0,0.0,14.0,6.9726062513017535,0.023032699110572784,0.06485097231961627,0.0,May,MACOS,Samsung Internet,North America,Direct Traffic,Returning_Visitor,True,False
7.0,4.735320870453137,0,0.0,10.0,5.0106352940962555,0.0,0.02273948696948934,4.139955073474153,Oct,Windows,Google Chrome,Oceania,Google search,Returning_Visitor,False,True
0.0,0.0,0,0.0,10.0,6.171700597410915,0.0,0.009950330853168092,3.597312260588446,Sep,MACOS,Safari,North America,Instagram Page,New_Visitor,False,True
0.0,0.0,0,0.0,17.0,6.423246963533519,0.0,0.03922071315328133,0.0,May,MACOS,Google Chrome,North America,Google search,Returning_Visitor,False,False
3.0,4.448973335356936,0,0.0,99.0,6.974478911025045,0.011730922875698699,0.023716526617316065,0.0,Nov,MACOS,Google Chrome,North America,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,21.0,5.652489180268651,0.0,0.015873349156290163,0.0,May,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,5.0,5.19295685089021,0.03922071315328133,0.04879016416943204,0.0,May,MACOS,Safari,Asia,Instagram ads,Returning_Visitor,True,False
3.0,4.923623917106626,0,0.0,8.0,5.680172609017068,0.028198654358678736,0.05732506661926935,0.0,May,Windows,Microsoft Edge,Africa,Youtube ads,Returning_Visitor,False,False
9.0,5.1647859739235145,0,0.0,26.0,6.587550014824796,0.0,0.010939940038334263,0.0,May,Windows,Google Chrome,Asia,Instagram Page,New_Visitor,False,False
12.0,5.6011958858811,2,3.8501476017100584,53.0,7.282761179605593,0.004489905272852001,0.02176149178151271,2.0412203288596382,May,Windows,Google Chrome,Western Europe,Twitter,Returning_Visitor,False,False
6.0,5.7520433981675785,1,0.0,367.0,8.980172205725008,0.0021975835434872013,0.011928570865273812,1.4586150226995167,Nov,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
2.0,1.791759469228055,0,0.0,48.0,8.128880142125638,0.0,0.008959741371471801,1.824549292051046,Dec,Windows,Google Chrome,Africa,Google search,Returning_Visitor,False,False
1.0,4.448973335356936,0,3.5691576226137323,23.0,7.607381425639791,0.008265744417032593,0.031498667059371016,0.0,Nov,Android,Google Chrome,North America,Google search,Returning_Visitor,False,False
0.0,0.0,1,3.832979798087693,6.0,7.170888478512505,0.0,0.036331929247390204,0.0,Nov,MACOS,Google Chrome,Northern Africa,Instagram ads,Returning_Visitor,False,False
3.0,5.8667513029343406,0,0.0,19.0,6.677083461247136,0.0,0.0009995003330834232,0.0,Oct,Windows,Microsoft Edge,Western Europe,Bing search,Returning_Visitor,False,False
8.0,5.442417710521793,1,3.5691576226137323,133.0,9.022925868116218,0.0017983819413793973,0.010939940038334263,3.250374491927572,May,Windows,Google Chrome,South America,Bing search,Returning_Visitor,True,False
7.0,4.1470951276076295,0,0.0,17.0,5.153291594497779,0.014198719399812928,0.031498667059371016,0.0,Oct,Android,Google Chrome,Oceania,Google search,Returning_Visitor,False,False
0.0,0.0,1,3.7612001156935624,53.0,5.765191102784844,0.0,0.01291622526654623,0.0,Nov,Windows,Mozilla Firefox,North America,Google search,Returning_Visitor,False,True
0.0,0.0,0,0.0,11.0,6.656726524178391,0.027809700639267233,0.07973496801885352,0.0,May,Windows,Mozilla Firefox,Asia,Bing search,Returning_Visitor,False,False
0.0,6.486160788944089,0,0.0,141.0,8.932344569113823,0.0,0.009950330853168092,0.0,Nov,iOS,Google Chrome,Oceania,Google search,Returning_Visitor,True,False
1.0,4.956531035103055,0,0.0,28.0,8.028781162487148,0.022250608934819723,0.05354076692802976,0.0,Mar,Windows,Google Chrome,Africa,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,1.0,5.700443573390687,0.0,0.006975613736425138,0.0,Dec,Android,Google Chrome,Western Europe,Google search,New_Visitor,False,False
0.0,0.0,0,0.0,11.0,5.1647859739235145,0.01980262729617973,0.058268908123975824,0.0,Nov,Windows,Google Chrome,North America,Twitter,Returning_Visitor,True,True
0.0,0.0,0,0.0,17.0,6.677083461247136,0.0,0.002995508979798371,0.0,May,MACOS,Safari,Asia,Google search,Returning_Visitor,True,False
2.0,3.8372994592322094,0,0.0,43.0,7.4770384723196965,0.023716526617316065,0.0620353909194527,0.6418538861723947,Oct,Android,Google Chrome,South America,Instagram ads,Returning_Visitor,False,False
5.0,5.075173815233827,0,0.0,19.0,6.616065185132817,0.0,0.008959741371471801,3.8480176754522337,May,Windows,Google Chrome,Eastern Europe,Bing search,New_Visitor,False,True
0.0,0.0,0,0.0,32.0,5.726847747587197,0.025765207886026424,0.04688358589885046,1.8562979903656263,Mar,Windows,Google Chrome,South America,Facebook ads,Returning_Visitor,False,False
2.0,5.4359030295006,0,0.0,5.0,6.561030665896573,0.0,0.02176149178151271,3.756538102587751,Dec,MACOS,Safari,Northern Africa,Google search,Returning_Visitor,False,True
0.0,0.0,0,0.0,6.0,4.418840607796598,0.06456977064930007,0.09531017980432493,0.0,Dec,Windows,Google Chrome,Africa,Facebook ads,Returning_Visitor,False,False
1.0,3.6686767467964168,2,4.014579593753238,21.0,7.355641102974253,0.009356094924025029,0.03246719013750141,1.2237754316221157,Sep,Windows,Google Chrome,North America,Bing search,Returning_Visitor,True,True
2.0,4.448973335356936,0,0.0,33.0,7.911324018963353,0.004987541511038968,0.05354076692802976,0.0,Nov,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,True,False
3.0,5.136484476377341,0,0.0,17.0,5.58724865840025,0.0,0.009950330853168092,0.0,Dec,Windows,Opera,Eastern Europe,Google search,New_Visitor,False,False
0.0,0.0,0,0.0,1.0,0.0,0.1823215567939546,0.1823215567939546,0.0,Mar,Android,Google Chrome,Asia,Facebook ads,Returning_Visitor,False,False
7.0,4.984713315261439,0,0.0,4.0,4.143134726391533,0.0,0.010939940038334263,0.0,Nov,Windows,Google Chrome,North America,Google search,New_Visitor,False,False
